id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desk,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
228424,,20000.0,20000.0,1125.0, 36 months,13.3,676.78,D,D4,Wachovia Corp.,2 years,MORTGAGE,50000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=228424,"My husband and l have credit cards with a combined total of approximately 20k. One of his credit cards alone has an interest rate of 23.99%. The balance on this particular card is 7500. We both have great jobs and recently took advantage of the housing market and purchased a home. We are able to make monthly payments on all our cards, but we are having trouble paying more than the minimum payment. One of our biggest challenges is the gasoline prices that continuously go up. My husband has been travelling 188miles per day to and from work spending approx. $140 per week on gas. This amounts to $560.00 per month sometimes more. He works as a deputy sheriff for one county, but we moved to another county(houses alot more reasonable in the county we currently live in). In order for him to work in the county we currently moved to, he would have to apply for the Sheriff's Dept. Unfortunately you can't transfer jobs between counties. In the meantime, he is living with relatives to save on gas so we can continue to pay our bills on time. He comes home on the weekends. We realize this is no way a family should live and make sacrifices especially when you have children. If approved, we will use the money to pay off our creditors and make one monthly loan payment. We know that this alone would save us alot on Interest.",debt_consolidation,personal loan,349xx,FL,20.42,1.0,Dec-1986,690.0,694.0,2.0,15.0,0.0,13.0,0.0,12573.0,71.8,29.0,f,0.0,0.0,24507.027006933105,1378.52,20000.0,4507.03,0.0,0.0,0.0,Sep-2011,142.14,,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
228892,,23000.0,23000.0,1274.996969139316, 36 months,12.36,767.89,D,D1,Chopsticks Asian Cuisine,3 years,RENT,95000.0,Not Verified,Jan-2008,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=228892,"Purpose of loan: Payoff credit card debt and build for future now!   Hello my friends and community members!  First of all I would like to thank you in reading my request and opportunity.  My family and I run/own a small restaurant in Minnesota.  We are currently looking to expand our business within the metro area.  When we first started out my family took out several high interest credit cards and loans to pay for our business expenses.  We now are a fairly successful restaurant, but personally we need this loan because it is affecting my entire families ability to pay our bills.  We will use this loan to pay off all of the high interest credit card bills so we can concentrate more on making money and building the company.  We could definatley use your help.  Thank you.    My financial situation: (explain why you are a good candidate for paying back this loan) I feel that I am a good candidate of paying back this loan because I have experience, integrity, and the innovation in not only helping repay my investors but most importantly putting the food on the table for my family.  My wife and kids are my life and without them I would be nothing.  I have not been late on a loan or missed a payment for 7 years since I first entered college!  Combined with my 8 years in the services industry and being a top rated business man throughout my years, I feel that I am a great candidate for this loan.  I really need to help pay off these debts and especially for the ones that I love, and with the power of that love, and YOUR HELP, we will enable the opportunity save money, pay off our debts, and setup a plan to place my children through college.    Thank you my friends and have a great day and God Bless!",credit_card,Our family needs your help!,551xx,MN,16.07,0.0,Dec-2000,700.0,704.0,2.0,45.0,0.0,11.0,0.0,806.0,10.3,20.0,f,0.0,0.0,9228.73,509.11,6149.22,2322.52,0.0,756.99,7.62,Dec-2008,795.72,,Oct-2016,574.0,570.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
228923,,15000.0,15000.0,1450.003543174802, 36 months,11.09,491.73,C,C2,loving Pet service,10+ years,RENT,32000.0,Not Verified,Jan-2008,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=228923,Thank you for taking the time to read.  I would like this loan so that I can consolidate all my bills into one payment.,debt_consolidation,2008 resolution,930xx,CA,4.8,0.0,Jul-1998,695.0,699.0,1.0,58.0,0.0,7.0,0.0,4134.0,39.4,25.0,f,0.0,0.0,7796.55,749.33,5649.18,1721.35,0.0,426.02,4.33,May-2009,491.73,,Oct-2016,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
229276,,15000.0,15000.0,977.71, 36 months,11.72,496.22,C,C4,vsi construction,10+ years,MORTGAGE,66000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=229276,monies to pay off several debts,debt_consolidation,personal loan,554xx,MN,2.42,0.0,Sep-1990,680.0,684.0,1.0,36.0,0.0,3.0,0.0,0.0,0.0,12.0,f,0.0,0.0,17863.5413550644,1151.48,15000.0,2863.54,0.0,0.0,0.0,Feb-2011,501.2,,Sep-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
229565,,7000.0,7000.0,1822.03, 36 months,10.78,228.45,C,C1,AFLAC,7 years,RENT,69500.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=229565,I have two credit cards that use every excuse possible to up rates and assess fees. I am angry at myself for allowing myself to become subjected to these companies. I desperately want to cut up these cards and pay the balances as soon as possible. I will not incur any further credit card debt ever again. I just ask for assistance in satisfying my debt quicker and at more reasonable interest rates.,credit_card,Want to cut up high rate credit cards,028xx,RI,16.51,0.0,Apr-1994,690.0,694.0,0.0,0.0,0.0,8.0,0.0,22157.0,98.0,12.0,f,0.0,0.0,8223.8770737219,2088.68,7000.0,1223.88,0.0,0.0,0.0,Feb-2011,233.16,,Mar-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
229930,,25000.0,25000.0,1200.0, 36 months,11.09,819.54,C,C2,Central Baptist Church of Pasadena,2 years,MORTGAGE,90000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=229930,"We have previously lived strictly but due to medical bills (even after copay), getting our older kids started with a car and college (we aren't a shopping family that blows money) - we ended up using our credit cards as our emergency funds.  Our income did not match it after it got beyond us and we ended up in debt.  We went to Dave Ramsey's Financial Peace University and ended up even leading a class helping others to get out of debt and live debt-free as we are in the middle of doing.    We have had NO credit cards (we stopped using them long ago and then cut them up).  We work two jobs each bringing in now around $90K a year.  We live on a budget and cash envelope system.  We make timely payments always on our things (as my credit report will show).  Our credit rating is 720 even after all this. We have added $0 to our debt in the same time period as well!  Though our debt is larger than that we have been paying on, with this loan we would pay off at least one high-interest credit card (we already cut up long ago) and much of a smaller Home Equity loan.  This would bring our number of loans to pay off debt down to two eventually, have a lower interest rate over all, and lower monthly payment - also it would enable us to possibly be in a position to pay off more rapidly the remaining balance on the Home Equity loan.    We have lived on budget, faith, hard work for a year and we are going to kill the debt as we remain on this path.  Our older daughters are also on their own cash envelope system and do not have credit cards, using the Dave Ramsey system as well - they work jobs and pay for much of their own things so we all add no debt.  Our other child is under 13.  We are in good health, pay for good medical insurance, and life insurance and live healthy (no smokers and no alcohol and no gambling or other vices).    Thank you for considering our family for this loan.   It will be  a huge part of paying off the high-interest loans and reduce the overall interest and payments to eventually being debt free.",debt_consolidation,Consolidate and Elinate Debt Forever,775xx,TX,17.11,0.0,Feb-1990,720.0,724.0,0.0,0.0,0.0,6.0,0.0,54925.0,97.8,27.0,f,0.0,0.0,29184.8668000284,1400.87,25000.0,4184.87,0.0,0.0,0.0,May-2010,7882.11,,Apr-2017,759.0,755.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
230185,,8000.0,8000.0,608.85, 36 months,10.78,261.08,C,C1,"Blattner Brunner, Inc.",4 years,MORTGAGE,78000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=230185,"I have been paying a high interest on credit cards and seem to be getting nowhere because of the interest. I would like a lower APR so that I can increase my payments and achieve financial independence sooner. My financial situation has improved greatly over the lat few years, I have an excellent job that I have been at for 5 years and am making good money. ",credit_card,Credit Card Balances,152xx,PA,16.75,2.0,Apr-1996,690.0,694.0,0.0,5.0,0.0,19.0,0.0,50908.0,37.1,34.0,f,0.0,0.0,9398.755127955796,633.24,8000.0,1398.76,0.0,0.0,0.0,Feb-2011,261.9,,Jan-2011,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
230545,,2500.0,2500.0,1412.23, 36 months,10.78,81.59,C,C1,"Advantec, Inc.",< 1 year,MORTGAGE,107000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=230545,"Looking to consolidate high interest rate credit cards, then get rid of them.  ",credit_card,Getting Rid of High Interest Credit Card,275xx,NC,16.37,0.0,Oct-1980,680.0,684.0,1.0,28.0,0.0,11.0,0.0,16164.0,80.0,46.0,f,0.0,0.0,2958.6208974119,1653.06,2500.0,458.62,0.0,0.0,0.0,Dec-2010,189.02,,Jan-2011,509.0,505.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231005,,8525.0,8525.0,1000.000794106862, 36 months,10.78,278.22,C,C1,Darden Restaurants Inc.,10+ years,RENT,110000.0,Not Verified,Jan-2008,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=231005,To consolidate some high interest credit cards in exchange for a lower interest loan.,debt_consolidation,TaxRelief,551xx,MN,18.58,0.0,Mar-1988,700.0,704.0,0.0,0.0,0.0,7.0,0.0,14046.0,80.3,21.0,f,0.0,0.0,8586.73,1006.62,610.06,224.19,0.0,7752.48,1918.19,May-2008,278.22,,Mar-2019,509.0,505.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231321,,10000.0,10000.0,1228.06, 36 months,7.75,312.22,A,A3,ups,5 years,RENT,22200.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=231321,"I plan to pay off my credit cards, leaving me with just one monthly payment.",debt_consolidation,Melinda Holster,233xx,VA,5.24,0.0,Apr-1994,790.0,794.0,0.0,0.0,0.0,9.0,0.0,4767.0,8.7,22.0,f,0.0,0.0,11239.6208947885,1380.0,9999.99,1239.63,0.0,0.0,0.0,Feb-2011,313.59,,Jan-2011,769.0,765.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231540,,1800.0,1800.0,1174.16, 36 months,11.41,59.28,C,C3,UNLV,1 year,RENT,73000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=231540,Need short term loan for some unforeseen expenses.,other,Unforeseen Expenses,891xx,NV,21.01,0.0,Dec-2000,690.0,694.0,0.0,0.0,0.0,9.0,0.0,23882.0,89.8,25.0,f,0.0,0.0,2134.066813726801,1380.13,1799.99,334.08,0.0,0.0,0.0,Feb-2011,62.63,,Jan-2011,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231935,,12000.0,12000.0,1900.0, 36 months,8.07,376.43,A,A4,Environmental Monitoring & Testing,1 year,RENT,20000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=231935,"Loan for furthering education in relation to current employer, Environmental Monitoring & Testing, LLC (est. 1995)  Degree: LLM in International Law and International Relations Specialization: International environmental law  Program end date: May 2008",educational,Loan for Continuing Education,875xx,NM,8.88,0.0,Sep-1985,780.0,784.0,1.0,0.0,0.0,2.0,0.0,674.0,2.6,5.0,f,0.0,0.0,13462.1569221611,2131.51,12000.0,1462.16,0.0,0.0,0.0,Jul-2010,9.8,,Jun-2010,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232302,,25000.0,25000.0,2596.83, 36 months,9.83,804.69,B,B3,Webgophers Inc,9 years,MORTGAGE,72000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=232302,"Hello,  I own a company that makes Antenna Balls. (Things you put on your car antenna) I've owned this company for 10 years and need some capital for some new designs and display boxes.  I can easily get a loan at a bank....but who likes banks?? Plus, I love Internet companies and would like to support new ideas.  I have great credit and can pay the money back!  To learn more about our business model, please visit www.happyballs.com  Best regards, Jeremy  www.HappyBalls.com",small_business,Business 10 Yrs in biz - happyballs.com,300xx,GA,8.98,0.0,May-1995,755.0,759.0,6.0,0.0,0.0,14.0,0.0,56842.0,14.4,41.0,f,0.0,0.0,28968.664790015,2786.28,25000.0,3968.67,0.0,0.0,0.0,Feb-2011,808.99,,Jan-2011,729.0,725.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232488,,25000.0,25000.0,2043.47, 36 months,10.46,812.09,B,B5,Motorola Inc.,10+ years,MORTGAGE,186063.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=232488,3-year loan for home improvement.,home_improvement,Home improvement loan one.,330xx,FL,1.88,0.0,Feb-1980,725.0,729.0,2.0,0.0,0.0,11.0,0.0,19948.0,77.0,22.0,f,0.0,0.0,29235.21402282,2140.98,24999.99,4235.22,0.0,0.0,0.0,Feb-2011,813.36,,Jan-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232568,,4000.0,4000.0,1685.49, 36 months,10.78,130.54,C,C1,Physician Billing & Collection,10+ years,MORTGAGE,50000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=232568,Funds needed to finish renovation to a bathroom in our house so that my elderly mother can move in with my family. She is disabled and needs easy access to the bath and shower. I could use my credit card but the rate is prohibitive(22%) and this Club appears to suit my needs.  Thank you!,home_improvement,Bathroom loan,226xx,VA,15.5,2.0,Feb-1985,685.0,689.0,0.0,6.0,0.0,9.0,0.0,10979.0,37.2,37.0,f,0.0,0.0,4699.385512898597,1958.44,4000.0,699.39,0.0,0.0,0.0,Feb-2011,134.88,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232726,,10000.0,10000.0,950.0, 36 months,11.41,329.34,C,C3,retired,2 years,RENT,40000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=232726,to pay off credits cards,debt_consolidation,personal loan,109xx,NY,15.93,0.0,May-1998,690.0,694.0,0.0,0.0,0.0,13.0,0.0,14643.0,76.4,25.0,f,0.0,0.0,11809.9727208046,1121.95,10000.0,1809.97,0.0,0.0,0.0,Sep-2010,1931.96,,Mar-2013,714.0,710.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
237836,,6600.0,6600.0,2250.0, 36 months,13.62,224.36,D,D5,United Health Group,< 1 year,RENT,36400.0,Not Verified,Jan-2008,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=237836,"I want to pay off three credit cards.  One is for around $4500, one is for around $1200, and one is for around $900.  I can afford to continue paying these cards, but it makes more sense to get a loan and consolidate my monthly payments and get a better interest rate while I am at it.    My short-term goals (2-3 years) are to get out of debt completely and go back to school to be a teacher.  The sooner I can get this done, the better.  So if you can help fund this, I would appreciate it.  Thanks! ",debt_consolidation,Consolidating high interest cards,554xx,MN,14.34,0.0,Jan-2001,655.0,659.0,0.0,28.0,0.0,9.0,0.0,11541.0,63.4,12.0,f,0.0,0.0,8076.7904613739,2753.45,6600.0,1476.79,0.0,0.0,0.0,Feb-2011,238.96,Mar-2011,May-2016,534.0,530.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232947,,11225.0,11225.0,882.12, 36 months,13.62,381.58,D,D5,M g H,10+ years,MORTGAGE,30000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=232947,"my divorce is now final, but the bills  keep comming. I was able to keekp my house . I  have 3 kids at home  and need a fresh start. I  would like this loan in order to better handle all the creidt card bill and lawer fee that keep comming. I want to pay every one off and have one bill. Will some one please help. ",debt_consolidation,fresh start one bill,023xx,MA,19.52,0.0,Dec-1995,665.0,669.0,0.0,35.0,0.0,5.0,0.0,16670.0,71.7,25.0,f,0.0,0.0,13732.398573687104,1077.86,11225.0,2507.4,0.0,0.0,0.0,Jan-2011,764.96,,Jan-2011,584.0,580.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
234451,,19000.0,19000.0,1066.06, 36 months,9.51,608.72,B,B2,Citigroup Inc.,1 year,MORTGAGE,69000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=234451,"I will use the money to pay off a Citi loan of about $12,000, which carries a higher rate, monthly payment of $650.00 and buy a used car. My 93 Lincoln town car with 198000 miles gave up on me a few days ago. I figure that I can get this loan and keep the same payment.",debt_consolidation,Freedom to live,782xx,TX,11.29,0.0,Nov-1982,765.0,769.0,3.0,43.0,0.0,5.0,0.0,2279.0,20.7,21.0,f,0.0,0.0,21864.122285178404,1149.56,19000.0,2864.12,0.0,0.0,0.0,Jan-2011,559.98,,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
234585,,12000.0,12000.0,675.0, 36 months,9.83,386.25,B,B3,Applied Marketing Science Inc,5 years,MORTGAGE,78000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=234585,Debt consolidation,debt_consolidation,10k consolidation loan,020xx,MA,15.74,0.0,Jan-1996,720.0,724.0,0.0,49.0,0.0,11.0,0.0,28110.0,31.9,26.0,f,0.0,0.0,13497.9332573809,759.26,12000.0,1497.93,0.0,0.0,0.0,Nov-2009,360.86,,Feb-2010,614.0,610.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
234707,,21000.0,21000.0,900.0, 36 months,9.2,669.76,B,B1,"PhotoFX, Inc.",10+ years,MORTGAGE,237000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=234707,"I am seeking a small business loan to help us grow our online business. We are now at the point where we need to streamline our operation with specialized programming for our website, in addition to our back end operation.  Our business specializes in printed personal greetings, invitations and announcements.  This loan through is about 25% of the estimated amount it will cost to complete this project over the next 3-4 months. I will be using a combination of personal funds, money from the business, and funds from this loan to pay for these improvements.  I am a very good candidate for this loan with an excellent credit rating. I would much rather pay a slightly higher interest rate here rather than risk getting punished by the CC companies for using them for any extended period of time. Regardless, I do have resources to pay this loan back at any time.  Based upon over 2 years of customer feedback, I believe that this expansion has the potential to double, if not triple our sales and conversion rate within 2-3 months of completion. ",small_business,Expansion of Established Web Business,787xx,TX,2.7,0.0,Apr-1983,790.0,794.0,2.0,0.0,0.0,11.0,0.0,997.0,1.2,24.0,f,0.0,0.0,24095.7389600846,1032.67,21000.0,3095.74,0.0,0.0,0.0,Dec-2010,2000.54,,Dec-2010,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
235094,,15000.0,15000.0,3225.0, 36 months,9.2,478.4,B,B1,Maryland Motor Vehicle,10+ years,MORTGAGE,55000.0,Not Verified,Jan-2008,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=235094,I would like get all my Bills into one monthly Bill as I fiqure that doing this My monthly payment on this loan would less than what I'm paying on all my Bills together.,debt_consolidation,Consolidation,215xx,MD,12.28,0.0,Nov-1987,745.0,749.0,1.0,28.0,0.0,31.0,0.0,2787.0,2.3,45.0,f,0.0,0.0,17317.379050547806,3723.24,15000.0,2317.38,0.0,0.0,0.0,Aug-2011,393.72,,Mar-2018,624.0,620.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
235269,,18000.0,18000.0,2424.991691786583, 36 months,8.38,567.22,A,A5,International Fund for Animal Welfare,1 year,RENT,64000.0,Not Verified,Jan-2008,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=235269,"These funds will be used as capital in preparation for a 2008 first time home purchase, building up my bank balance (for financing purposes) while having funds on-hand to assist in closing costs. In addition, these funds will assist in potential lawyer/contractor fees in relation to my home as needed. ",other,First Time Home Purchase,222xx,VA,5.25,0.0,May-1998,770.0,774.0,4.0,0.0,0.0,3.0,0.0,1612.0,12.1,6.0,f,0.0,0.0,13269.920000000002,1783.33,11069.87,2199.93,0.0,0.12,0.0,Mar-2010,650.16,,Mar-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
