loan_amnt,term,int_rate,installment,emp_length,annual_inc,dti,fico_range_low,fico_range_high,last_fico_range_high,last_fico_range_low,earliest_cr_line_age,TotalGain,LoanStatus,LifeOfLoan,PvGain,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,initial_list_status_f,application_type_Individual,disbursement_method_Cash,sub_grade
10000.0,36.0,8.63,316.28,7.0,90000.0,5.91,730.0,734.0,669.0,665.0,190.0,1386.4999999999998,0.0,36.0,268.54857119535234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
10000.0,36.0,9.45,320.1,8.0,125000.0,5.28,725.0,729.0,659.0,655.0,300.0,1531.3,0.0,36.0,296.59461022101914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
12000.0,36.0,11.97,398.4,1.0,85000.0,14.08,680.0,684.0,599.0,595.0,238.0,2342.4,0.0,37.0,441.6792612834087,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
25000.0,36.0,10.08,807.62,5.0,53979.0,0.0,760.0,764.0,644.0,640.0,211.0,4349.85,0.0,34.0,890.815997034593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
8400.0,36.0,10.71,273.86,1.0,51000.0,16.47,700.0,704.0,714.0,710.0,149.0,1403.79,0.0,31.0,314.31989517228385,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
12000.0,36.0,13.55,407.52,10.0,70000.0,17.07,665.0,669.0,609.0,605.0,249.0,2670.45,0.0,36.0,517.2344262161043,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19
10000.0,36.0,13.24,338.1,5.0,58000.0,10.9,660.0,664.0,724.0,720.0,66.0,2080.8,0.0,30.0,480.7578460008815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18
12000.0,36.0,8.32,377.82,7.0,90000.0,1.63,790.0,794.0,539.0,535.0,189.0,1259.27,0.0,21.0,403.2706771181642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
14000.0,36.0,13.87,477.61,2.0,62500.0,20.45,675.0,679.0,734.0,730.0,88.0,2853.88,0.0,33.0,601.6293102024601,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
12000.0,36.0,13.24,405.72,1.0,27000.0,11.96,665.0,669.0,554.0,550.0,161.0,2605.76,0.0,36.0,504.7047420685187,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
12000.0,36.0,10.39,389.41,4.0,30000.0,0.0,710.0,714.0,614.0,610.0,146.0,2018.67,0.0,36.0,390.9923867399364,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
950.0,36.0,9.76,30.55,1.0,23000.0,22.38,740.0,744.0,519.0,515.0,147.0,117.39,0.0,36.0,22.73704779850156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
8000.0,36.0,12.92,269.25,10.0,70000.0,4.08,665.0,669.0,704.0,700.0,192.0,1692.73,0.0,36.0,327.86168259611156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
20000.0,36.0,12.61,670.13,2.0,84000.0,14.51,690.0,694.0,604.0,600.0,63.0,4124.6,0.0,36.0,798.8859983789038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
25000.0,36.0,17.34,895.56,3.0,96000.0,18.8,660.0,664.0,499.0,0.0,379.0,7599.23,0.0,49.0,1085.0350674099261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31
14300.0,36.0,10.39,464.05,1.0,30000.0,21.28,750.0,754.0,744.0,740.0,90.0,2405.53,0.0,36.0,465.9225708384825,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
9000.0,36.0,12.61,301.56,7.0,50000.0,7.15,665.0,669.0,674.0,670.0,85.0,1856.07,0.0,36.0,359.49869927050673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
8000.0,36.0,8.32,251.88,10.0,136000.0,8.63,750.0,754.0,719.0,715.0,202.0,913.88,0.0,23.0,270.11168587673205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
6300.0,36.0,11.03,206.35,10.0,58000.0,9.21,685.0,689.0,749.0,745.0,232.0,509.04,0.0,10.0,280.05302851841714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
11000.0,36.0,9.76,353.71,2.0,83604.0,5.88,715.0,719.0,574.0,570.0,148.0,1733.18,0.0,36.0,335.69636684050556,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
18000.0,36.0,11.03,589.56,9.0,42765.0,6.15,705.0,709.0,589.0,585.0,93.0,3274.7000000000016,0.0,39.0,586.326939640462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
19000.0,36.0,12.29,633.71,2.0,105000.0,10.01,685.0,689.0,624.0,620.0,173.0,3813.42,0.0,36.0,738.6141308097951,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
4800.0,36.0,11.03,157.22,3.0,42996.0,2.34,685.0,689.0,694.0,690.0,65.0,859.67,0.0,36.0,166.50786166571123,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
12800.0,36.0,9.45,409.73,1.0,65000.0,8.86,740.0,744.0,824.0,820.0,169.0,1950.08,0.0,36.0,377.7073189445602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
10000.0,36.0,8.0,313.37,9.0,52000.0,2.1,790.0,794.0,774.0,770.0,172.0,1268.7799999999997,0.0,34.0,259.8364359041233,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
12000.0,36.0,13.24,405.72,1.0,53000.0,17.82,665.0,669.0,584.0,580.0,242.0,2605.77,0.0,36.0,504.7066789496669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
22000.0,36.0,11.03,720.57,5.0,90000.0,17.39,715.0,719.0,749.0,745.0,147.0,1313.93,0.0,7.0,867.3032804723009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
5500.0,36.0,10.71,179.31,10.0,41000.0,12.12,690.0,694.0,644.0,640.0,235.0,955.1,0.0,36.0,184.99151846280643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
10000.0,36.0,11.03,327.53,2.0,33600.0,2.61,695.0,699.0,674.0,670.0,78.0,1301.32,0.0,23.0,384.6257047589496,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
10000.0,36.0,11.03,327.53,1.0,47000.0,13.48,700.0,704.0,729.0,725.0,99.0,1793.27,0.0,37.0,338.1361718244955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
6000.0,36.0,12.61,201.04,9.0,50000.0,3.89,665.0,669.0,654.0,650.0,197.0,1237.37,0.0,36.0,239.66386263252298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
2000.0,36.0,7.37,62.1,10.0,35000.0,0.86,795.0,799.0,799.0,795.0,376.0,12.48,0.0,1.0,12.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
12200.0,36.0,12.29,406.91,1.0,38400.0,9.31,685.0,689.0,544.0,540.0,187.0,2448.61,0.0,36.0,474.26665482484793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
3000.0,36.0,11.03,98.26,10.0,75885.0,11.8,715.0,719.0,719.0,715.0,217.0,518.92,0.0,31.0,116.19037035653585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
10000.0,36.0,11.66,330.53,1.0,64000.0,13.33,710.0,714.0,714.0,710.0,144.0,1872.92,0.0,32.0,406.74888518597646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
12650.0,36.0,11.34,416.19,4.0,40000.0,21.96,715.0,719.0,689.0,685.0,142.0,2332.62,0.0,36.0,451.80077038709186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
12000.0,36.0,11.66,396.63,5.0,125000.0,12.94,680.0,684.0,749.0,745.0,123.0,2278.52,0.0,36.0,441.32224337543033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
10000.0,36.0,12.92,336.56,4.0,37200.0,6.74,670.0,674.0,784.0,780.0,86.0,2115.92,0.0,36.0,409.82855590600076,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
10000.0,36.0,10.71,326.02,6.0,76250.0,10.37,700.0,704.0,684.0,680.0,371.0,795.25,0.0,10.0,437.514087162642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
25000.0,36.0,10.08,807.62,4.0,95000.0,10.42,755.0,759.0,794.0,790.0,394.0,4074.29,0.0,36.0,789.1415493224033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
10000.0,36.0,9.45,320.1,1.0,94000.0,7.44,725.0,729.0,714.0,710.0,111.0,1523.59,0.0,36.0,295.10127485577124,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
25000.0,36.0,13.87,852.87,1.0,63000.0,17.28,690.0,694.0,654.0,650.0,286.0,5912.93,0.0,37.0,1114.9327845032894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
18000.0,36.0,12.61,603.12,6.0,69000.0,14.02,680.0,684.0,659.0,655.0,118.0,3712.52,0.0,37.0,700.0269343834871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
11000.0,36.0,11.97,365.2,1.0,36000.0,15.83,680.0,684.0,779.0,775.0,145.0,2147.21,0.0,36.0,415.8890570186605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
6625.0,36.0,12.92,222.97,8.0,28000.0,19.93,665.0,669.0,754.0,750.0,189.0,1401.81,0.0,36.0,271.51393623321803,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
13000.0,36.0,8.32,409.3,10.0,28800.0,0.83,805.0,809.0,769.0,765.0,171.0,1734.59,0.0,36.0,335.9694670823989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
8500.0,36.0,13.55,288.66,6.0,28700.0,17.56,660.0,664.0,664.0,660.0,63.0,1891.57,0.0,36.0,366.3746273465506,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19
15000.0,36.0,13.24,507.15,10.0,46776.0,10.03,670.0,674.0,679.0,675.0,136.0,3156.4,0.0,33.0,665.4038553558821,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
12000.0,36.0,11.66,396.63,1.0,48000.0,10.05,680.0,684.0,704.0,700.0,88.0,1086.77,0.0,13.0,506.30072901170604,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
7000.0,36.0,9.45,224.07,1.0,20244.0,5.99,710.0,714.0,704.0,700.0,147.0,1066.51,0.0,36.0,206.5703113346954,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
7500.0,36.0,9.76,241.16,1.0,90000.0,12.32,720.0,724.0,739.0,735.0,65.0,395.85,0.0,7.0,261.2939833742743,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
7000.0,36.0,12.61,234.55,5.0,35000.0,9.63,665.0,669.0,754.0,750.0,43.0,215.59,0.0,3.0,186.25802721088434,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
9000.0,36.0,11.97,298.8,10.0,80000.0,19.37,680.0,684.0,629.0,625.0,298.0,1756.8,0.0,36.0,340.27128011251,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
15000.0,36.0,10.39,486.76,10.0,108000.0,8.92,710.0,714.0,744.0,740.0,101.0,2523.32,0.0,36.0,488.7370938829113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
8400.0,36.0,11.97,278.88,10.0,51420.0,20.96,695.0,699.0,519.0,515.0,152.0,1639.68,0.0,36.0,317.58652810500934,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
10000.0,36.0,13.24,338.1,2.0,66000.0,18.2,670.0,674.0,789.0,785.0,152.0,2171.48,0.0,36.0,420.5898675652966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
8450.0,36.0,12.29,281.84,1.0,2039784.0,0.13,670.0,674.0,669.0,665.0,43.0,1695.93,0.0,36.0,328.48148456352976,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
11000.0,36.0,11.34,361.9,2.0,52000.0,9.39,685.0,689.0,669.0,665.0,89.0,1978.26,0.0,32.0,429.625958187221,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
10000.0,36.0,8.63,316.28,1.0,60000.0,8.94,730.0,734.0,754.0,750.0,147.0,1340.24,0.0,31.0,300.09053797626547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
8800.0,36.0,12.29,293.51,7.0,50000.0,20.04,690.0,694.0,714.0,710.0,111.0,1766.21,0.0,36.0,342.0938852729485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
19000.0,36.0,13.55,645.24,10.0,144000.0,1.67,675.0,679.0,569.0,565.0,177.0,2946.95,0.0,17.0,1125.1569616054558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19
7750.0,36.0,13.87,264.39,1.0,30000.0,24.68,680.0,684.0,644.0,640.0,50.0,1767.9399999999998,0.0,36.0,342.4289657115838,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
12000.0,36.0,10.39,389.41,8.0,31200.0,17.0,715.0,719.0,804.0,800.0,106.0,1476.8,0.0,19.0,514.9986712983068,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
12000.0,36.0,14.18,411.19,4.0,73660.0,18.16,660.0,664.0,684.0,680.0,106.0,2802.46,0.0,36.0,542.8031942532473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21
16000.0,36.0,9.76,514.48,10.0,572400.0,1.61,740.0,744.0,584.0,580.0,211.0,2521.04,0.0,36.0,488.2954849811259,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7
20000.0,36.0,15.13,694.59,2.0,77000.0,10.25,660.0,664.0,719.0,715.0,110.0,2822.3,0.0,13.0,1314.8435708473166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24
20000.0,36.0,9.45,640.2,5.0,44500.0,0.81,795.0,799.0,809.0,805.0,114.0,1583.75,0.0,13.0,737.8320891930119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
18000.0,36.0,10.08,581.49,3.0,67800.0,11.01,730.0,734.0,739.0,735.0,112.0,3406.18,0.0,49.0,486.34200384911935,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
20000.0,36.0,9.45,640.2,10.0,120000.0,4.19,785.0,789.0,774.0,770.0,170.0,3046.9300000000017,0.0,36.0,590.1541276828383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
4700.0,36.0,9.45,150.45,1.0,65000.0,11.13,715.0,719.0,694.0,690.0,172.0,383.62,0.0,12.0,188.585311462916,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
8000.0,36.0,10.08,258.44,2.0,62000.0,0.81,710.0,714.0,819.0,815.0,121.0,1303.76,0.0,36.0,252.52281657529937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
18000.0,36.0,10.39,584.12,1.0,80000.0,0.86,715.0,719.0,654.0,650.0,70.0,3012.7600000000016,0.0,33.0,635.1229626352773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
8000.0,36.0,14.18,274.13,8.0,37440.0,20.71,660.0,664.0,694.0,690.0,137.0,1244.54,0.0,17.0,475.17020818013674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21
10000.0,36.0,11.34,329.0,3.0,28600.0,5.37,685.0,689.0,599.0,595.0,91.0,1836.91,0.0,34.0,376.1851128459175,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
16000.0,36.0,14.18,548.25,3.0,139992.0,3.4,660.0,664.0,719.0,715.0,87.0,2241.84,0.0,14.0,991.4051510735244,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21
15000.0,36.0,11.34,493.5,10.0,57720.0,8.61,695.0,699.0,694.0,690.0,169.0,2775.46,0.0,42.0,461.86312628263596,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
8000.0,36.0,11.34,263.2,3.0,24000.0,9.8,680.0,684.0,684.0,680.0,106.0,1475.2,0.0,36.0,285.72870697972144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
25000.0,36.0,10.08,315.78,10.0,140000.0,2.74,750.0,754.0,724.0,720.0,194.0,1593.07,0.0,36.0,308.5587250733359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
25000.0,36.0,12.92,175.01,5.0,83000.0,14.24,705.0,709.0,734.0,730.0,286.0,364.51,0.0,7.0,240.60697203424712,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
16000.0,36.0,12.29,268.5,1.0,112500.0,3.07,685.0,689.0,719.0,715.0,155.0,1615.64,0.0,36.0,312.93026582478115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
