loan_amnt,term,int_rate,installment,emp_length,annual_inc,dti,fico_range_low,fico_range_high,last_fico_range_high,last_fico_range_low,earliest_cr_line_age,TotalGain,LoanStatus,LifeOfLoan,PvGain,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,initial_list_status_f,application_type_Individual,disbursement_method_Cash,sub_grade
6000.0,36.0,12.21,199.89,2.0,40000.0,0.6,745.0,749.0,624.0,620.0,125.0,1196.0,0.0,36.0,231.65098532249655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
4750.0,36.0,12.21,158.25,1.0,45204.0,20.95,745.0,749.0,659.0,655.0,190.0,861.75,0.0,26.0,227.79372360928258,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
4800.0,36.0,8.0,150.42,9.0,62000.0,1.2,785.0,789.0,674.0,670.0,220.0,283.93,0.0,10.0,156.20669571592444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
4500.0,36.0,12.21,149.92,1.0,48500.0,16.7,710.0,714.0,739.0,735.0,80.0,843.89,0.0,28.0,208.15596119198827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
19200.0,36.0,17.26,687.06,1.0,58650.0,9.78,675.0,679.0,799.0,795.0,115.0,1069.11,0.0,5.0,804.2592594752184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26
5800.0,36.0,14.11,198.53,5.0,85000.0,4.62,685.0,689.0,634.0,630.0,66.0,1340.08,0.0,35.0,266.7997493532598,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
1000.0,36.0,8.0,31.34,1.0,25000.0,9.26,740.0,744.0,669.0,665.0,65.0,128.08,0.0,37.0,24.150563432880368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
7200.0,36.0,14.11,246.45,1.0,42996.0,13.62,700.0,704.0,749.0,745.0,113.0,1672.0799999999995,0.0,37.0,315.28477595917076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
25000.0,36.0,15.05,867.29,2.0,120000.0,3.26,710.0,714.0,754.0,750.0,126.0,1497.7,0.0,6.0,1054.3842456516131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19
4000.0,36.0,7.68,124.77,1.0,36300.0,0.93,740.0,744.0,674.0,670.0,63.0,491.52,0.0,37.0,92.68023843323982,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
1000.0,36.0,12.84,33.62,3.0,24000.0,24.35,685.0,689.0,619.0,615.0,114.0,209.19,0.0,35.0,41.64814008656827,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
1200.0,36.0,14.74,41.45,1.0,18300.0,2.56,685.0,689.0,499.0,0.0,48.0,288.95,0.0,34.0,59.17474909322059,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
8200.0,36.0,12.21,273.19,4.0,34000.0,8.72,730.0,734.0,704.0,700.0,114.0,1618.1,0.0,34.0,331.3744990750655,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10
10800.0,36.0,9.63,346.62,2.0,107000.0,9.41,735.0,739.0,839.0,835.0,334.0,622.69,0.0,10.0,342.5786192207552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
6000.0,36.0,8.0,188.02,5.0,80000.0,7.75,755.0,759.0,754.0,750.0,101.0,584.66,0.0,20.0,195.25461062715024,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
3800.0,36.0,12.53,127.18,6.0,36996.0,12.36,730.0,734.0,729.0,725.0,123.0,778.13,0.0,37.0,146.7229694255715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
6000.0,36.0,9.63,192.57,1.0,71599.0,9.49,775.0,779.0,769.0,765.0,112.0,359.02,0.0,10.0,197.51814847297294,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
15000.0,36.0,9.63,481.42,1.0,100000.0,4.81,800.0,804.0,824.0,820.0,317.0,2330.8599999999997,0.0,37.0,439.5032970265736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5
15200.0,36.0,12.21,506.39,10.0,52000.0,19.32,735.0,739.0,774.0,770.0,131.0,3029.8599999999997,0.0,37.0,571.3056380601727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
10000.0,36.0,9.32,319.47,8.0,165996.0,15.02,750.0,754.0,689.0,685.0,395.0,1500.79,0.0,37.0,282.98660286096606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
3600.0,36.0,9.63,115.54,3.0,82300.0,0.58,760.0,764.0,804.0,800.0,49.0,559.41,0.0,37.0,105.48147009671773,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
3600.0,36.0,7.37,111.77,1.0,42000.0,6.57,770.0,774.0,709.0,705.0,149.0,423.48,0.0,37.0,79.85072300559169,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
6000.0,36.0,7.68,187.15,10.0,200004.0,5.61,710.0,714.0,764.0,760.0,126.0,733.59,0.0,35.0,146.052196979328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
3000.0,36.0,9.32,95.85,4.0,24000.0,0.95,760.0,764.0,824.0,820.0,215.0,450.19,0.0,37.0,84.88711861218312,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4
15000.0,36.0,12.21,499.73,2.0,80600.0,3.48,740.0,744.0,754.0,750.0,223.0,2989.97,0.0,37.0,563.7840423751506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
10000.0,36.0,9.63,320.95,2.0,40000.0,12.81,740.0,744.0,739.0,735.0,276.0,1549.51,0.0,35.0,308.4956716168955,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
8400.0,36.0,8.0,263.23,4.0,70000.0,3.05,775.0,779.0,724.0,720.0,133.0,1039.93,0.0,31.0,232.8487085579133,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
6800.0,36.0,14.11,232.76,1.0,37500.0,10.3,705.0,709.0,694.0,690.0,125.0,234.42,0.0,3.0,202.52612244897958,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,16
5400.0,36.0,12.84,181.54,3.0,29996.0,1.72,700.0,704.0,584.0,580.0,114.0,1135.42,0.0,36.0,219.91735932681357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
20000.0,36.0,12.84,672.36,5.0,87988.32,1.95,785.0,789.0,754.0,750.0,90.0,3755.93,0.0,29.0,896.2294493920301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
5300.0,36.0,7.68,165.32,10.0,30929.6,0.58,810.0,814.0,824.0,820.0,229.0,651.13,0.0,36.0,126.11614220153606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
15000.0,36.0,12.84,504.27,5.0,65000.0,6.65,715.0,719.0,704.0,700.0,72.0,2480.01,0.0,24.0,705.4459641738111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
3000.0,36.0,6.0,91.27,1.0,17916.0,5.69,725.0,729.0,759.0,755.0,142.0,440.8,0.0,36.0,85.37772101183647,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
11500.0,36.0,13.79,391.87,10.0,45900.0,10.3,695.0,699.0,694.0,690.0,121.0,2607.22,0.0,36.0,504.98752671615307,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
3000.0,36.0,14.42,51.58,1.0,56160.0,19.85,670.0,674.0,584.0,580.0,142.0,356.6,0.0,37.0,67.2399353541938,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
5000.0,36.0,15.37,174.24,1.0,38000.0,0.32,700.0,704.0,664.0,660.0,102.0,1272.25,0.0,36.0,246.4197040773797,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
1500.0,36.0,13.16,50.66,7.0,30000.0,10.44,680.0,684.0,714.0,710.0,270.0,63.57,0.0,4.0,51.19887026239066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
18000.0,36.0,11.89,596.96,10.0,70000.0,11.23,745.0,749.0,604.0,600.0,146.0,3233.33,0.0,28.0,797.5410468199544,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
6600.0,36.0,14.42,226.93,6.0,30000.0,11.08,695.0,699.0,804.0,800.0,40.0,1569.25,0.0,37.0,295.89531282829114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
2750.0,36.0,15.37,95.83,5.0,80000.0,3.55,685.0,689.0,739.0,735.0,46.0,562.59,0.0,22.0,172.97978603831595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
2500.0,36.0,7.68,77.98,10.0,63000.0,14.74,745.0,749.0,699.0,695.0,232.0,307.14,0.0,37.0,57.91383551510678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
10200.0,36.0,9.32,325.86,2.0,106000.0,0.17,765.0,769.0,784.0,780.0,145.0,723.49,0.0,12.0,355.66338301002327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
14000.0,36.0,11.89,464.3,2.0,32000.0,17.81,735.0,739.0,794.0,790.0,190.0,2714.58,0.0,37.0,511.85693694275744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
1750.0,36.0,11.89,58.04,5.0,52160.0,2.65,710.0,714.0,584.0,580.0,290.0,335.92,0.0,34.0,68.79384570131391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
5000.0,36.0,7.68,155.96,3.0,32000.0,15.0,780.0,784.0,729.0,725.0,114.0,614.28,0.0,37.0,115.82767103021357,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
1000.0,36.0,9.63,32.1,1.0,5500.0,3.71,765.0,769.0,794.0,790.0,54.0,8.23,0.0,2.0,7.642142857142858,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
3200.0,36.0,7.68,99.81,2.0,57504.0,9.24,745.0,749.0,759.0,755.0,102.0,386.85,0.0,33.0,81.55223718300056,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
4750.0,36.0,13.16,159.57,1.0,16000.0,14.55,695.0,699.0,594.0,590.0,113.0,1019.25,0.0,37.0,192.18817753719017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
8600.0,36.0,13.16,290.43,1.0,46000.0,7.98,700.0,704.0,779.0,775.0,127.0,1768.86,0.0,30.0,408.6857571497112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,13
16000.0,36.0,11.89,530.63,1.0,68000.0,4.29,710.0,714.0,799.0,795.0,101.0,3097.42,0.0,37.0,584.044645442476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
9000.0,36.0,13.79,306.68,10.0,60000.0,20.5,680.0,684.0,719.0,715.0,224.0,2030.04,0.0,35.0,404.16554472650245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
5000.0,36.0,9.32,159.74,2.0,74000.0,14.43,740.0,744.0,744.0,740.0,151.0,750.37,0.0,37.0,141.488587469788,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
5000.0,36.0,11.58,165.07,2.0,48000.0,0.38,745.0,749.0,629.0,625.0,115.0,942.4,0.0,37.0,177.6974623606064,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
4000.0,36.0,12.21,133.26,3.0,10636.0,13.54,745.0,749.0,694.0,690.0,42.0,507.17,0.0,17.0,193.63947682092987,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
9000.0,36.0,9.32,287.53,1.0,105000.0,20.33,760.0,764.0,709.0,705.0,175.0,1231.66,0.0,27.0,314.3457630287514,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
4500.0,36.0,16.0,158.21,3.0,32000.0,17.48,670.0,674.0,559.0,555.0,44.0,1197.62,0.0,37.0,225.8213443042332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,22
20000.0,36.0,12.84,672.36,4.0,150000.0,10.18,705.0,709.0,549.0,545.0,218.0,4240.670000000002,0.0,38.0,778.9436582782687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
8000.0,36.0,8.0,250.69,2.0,55000.0,13.51,770.0,774.0,814.0,810.0,101.0,857.8,0.0,32.0,186.29156275363107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
20000.0,36.0,12.21,666.3,1.0,60000.0,23.44,715.0,719.0,694.0,690.0,163.0,3986.67,0.0,37.0,751.7202273654061,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
7000.0,36.0,12.53,234.27,2.0,68700.0,6.2,720.0,724.0,739.0,735.0,136.0,1433.45,0.0,37.0,270.28907833277924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
12000.0,36.0,9.32,383.37,9.0,54000.0,6.58,785.0,789.0,789.0,785.0,176.0,1367.18,0.0,19.0,476.77131867931945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
3000.0,36.0,9.32,95.85,4.0,45000.0,17.04,735.0,739.0,794.0,790.0,163.0,364.74,0.0,21.0,116.80493204164256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
4000.0,36.0,9.63,128.38,5.0,95000.0,7.87,720.0,724.0,734.0,730.0,259.0,308.49,0.0,12.0,151.6518500943511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
4500.0,36.0,9.32,143.77,10.0,101400.0,6.86,735.0,739.0,694.0,690.0,198.0,675.31,0.0,37.0,127.33539187896976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
13000.0,36.0,9.63,417.23,2.0,56000.0,6.81,745.0,749.0,754.0,750.0,123.0,2020.09,0.0,36.0,391.26742386297826,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
5000.0,36.0,12.53,167.34,3.0,53000.0,14.08,705.0,709.0,549.0,545.0,126.0,1023.86,0.0,36.0,198.30951323770176,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
8000.0,36.0,13.79,272.61,10.0,173088.0,2.44,685.0,689.0,749.0,745.0,177.0,1813.69,0.0,36.0,351.290196964514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
5000.0,36.0,11.89,165.82,5.0,24744.0,6.69,715.0,719.0,784.0,780.0,280.0,969.51,0.0,36.0,187.78256419733583,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
12075.0,36.0,13.47,409.62,3.0,113028.0,10.02,705.0,709.0,729.0,725.0,138.0,2671.1,0.0,36.0,517.3603234907362,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14
15000.0,36.0,9.63,481.42,5.0,42900.0,10.49,775.0,779.0,789.0,785.0,209.0,2330.87,0.0,36.0,451.46181618615987,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
5000.0,36.0,8.0,156.69,2.0,65000.0,3.77,750.0,754.0,734.0,730.0,139.0,534.62,0.0,23.0,158.01539535105104,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
18000.0,36.0,14.11,616.12,2.0,55000.0,14.49,690.0,694.0,659.0,655.0,85.0,4180.3,0.0,36.0,809.6744263742742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
12000.0,36.0,13.16,405.25,1.0,34296.0,23.06,685.0,689.0,789.0,785.0,123.0,1805.48,0.0,17.0,689.3392799468669,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
5000.0,36.0,13.79,170.38,5.0,48996.0,0.73,685.0,689.0,724.0,720.0,282.0,940.23,0.0,23.0,277.89984506924293,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15
10000.0,36.0,12.84,336.18,1.0,62004.0,19.49,690.0,694.0,689.0,685.0,172.0,2102.5,0.0,36.0,407.22926140514113,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
12000.0,36.0,11.58,396.17,1.0,50500.0,17.8,715.0,719.0,674.0,670.0,110.0,2239.18,0.0,34.0,458.5669308688621,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
9000.0,36.0,11.26,295.77,1.0,23900.0,13.76,720.0,724.0,634.0,630.0,178.0,1647.71,0.0,37.0,310.689607073636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
13000.0,36.0,14.11,444.98,7.0,64000.0,19.03,685.0,689.0,764.0,760.0,132.0,2396.1899999999996,0.0,23.0,708.2318472676571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
8000.0,36.0,9.63,256.76,1.0,70004.0,7.56,735.0,739.0,794.0,790.0,111.0,1035.8,0.0,23.0,306.14706989005015,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
16750.0,36.0,12.53,560.56,3.0,45000.0,22.45,710.0,714.0,664.0,660.0,136.0,2495.51,0.0,18.0,909.9500187727458,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
10800.0,36.0,12.21,359.81,1.0,30000.0,0.4,760.0,764.0,674.0,670.0,60.0,621.12,0.0,6.0,437.269908966502,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10
